ID,Title,Latitude,Longitude,AccessComments,WheelchairAccess,Connectors,City
91847,Brisbane-Fortitude Valley,-27.451699,153.040473,,N/A,1,Fortitude Valley
157591,Wellington Road,-27.48968765181067,153.03922109290193,,N/A,1,Brisbane City
213275,Wellington Road,-27.489725503697883,153.03922171614113,,N/A,1,Brisbane City
272638,Gasworks Plaza,-27.4504829,153.0443855,,N/A,4,Newstead
272642,Montague Markets,-27.4856857,153.00120821,,N/A,4,West End
157589,Bunnings Newstead Carpark,-27.44310701845047,153.0430958229631,The Bunnings carpark has free parking for up to 2 hours. Enter via Ross St through the boom gate.,N/A,1,Brisbane
272643,Lutwyche Market Central,-27.422167,153.034685,,N/A,4,Lutwyche
273867,bp pulse Hamilton,-27.437537,153.07008,,N/A,1,Hamilton
272701,Indooroopilly,-27.49838316297592,152.97362245069473,,N/A,4,Indooroopilly
116989,North Shore Hamilton Station [QLD Electric Superhighway],-27.4443374840838,153.083977603349,,N/A,5,Hamilton
190397,Brisbane Airport,-27.415112352398268,153.07724242473,,N/A,8,Brisbane
272711,Bus Stop Sales - Rocklea,-27.552386663917353,153.00880127325075,,N/A,2,Rocklea
161846,Way Street,-27.38235199860268,153.03290081653495,Lower carpark Chermside Westfield,N/A,1,Brisbane
272676,Jindalee Home,-27.533780259789047,152.94849091743436,,N/A,4,Jindalee
272702,The Station Oxley,-27.553059245373817,152.97525758314129,,N/A,4,Oxley
280195,BP Pulse Ferny Grove,-27.402355423317843,152.93697981150945,,N/A,1,Brisbane
273429,bp pulse Albany Forrest,-27.357963044567576,152.96944606011124,,N/A,2,Albany Creek
210838,Gympie Road,-27.34180168016121,153.0107294767173,,N/A,2,
195290,Coles Rochedale,-27.577966461570426,153.11287183851232,,N/A,1,Rochedale
272687,Brendale Service Centre,-27.328346265392916,152.98746683129355,,N/A,4,Brendale
272685,Springwood,-27.612304,153.124421,,N/A,4,Springwood
273435,Logan Motorway [bp pulse],-27.640356550632916,153.0095965529904,,N/A,2,Larapinta
272640,Birkdale Fair,-27.4915472,153.2179852,,N/A,4,Birkdale
273434,Springwood [bp pulse],-27.622308783587712,153.12819192141268,,N/A,2,Springwood
273222,Vicinity Centres - Grand Plaza,-27.66241706105511,153.0403591131698,,N/A,2,Browns Plains
172836,QESH Slacks Creek (IKEA Logan),-27.637474767788774,153.13549712588133,Access is vis the IKEA carpark. They are located right near the main entrance.,N/A,3,Logan City
273221,27 - 49 Browns Plains Road,-27.663992390175515,153.0411196361111,,N/A,1,Browns Plains
272639,Bundamba,-27.588131,152.821959,,N/A,2,Bundamba
190442,Ikea North Lakes,-27.242998014121355,153.01465696410696,,N/A,3,North Lakes
169684,Orion Springfield Shopping Centre,-27.676924346409358,152.90360010448887,,N/A,2,Springfield
193390,Springfield QESH,-27.68211786380263,152.8997425219154,,N/A,3,Springfield Central
272672,Victoria Point,-27.5867871,153.283693717,,N/A,4,Victoria Point
273432,bp pulse Loganholme,-27.684545775335394,153.18963641316446,,N/A,3,Loganholme
304318,Hunter Street,-27.596393387636958,152.7462094147789,,N/A,2,
272713,Electric Highway - Ipswich,-27.616321690924863,152.75861722481307,,N/A,3,Ipswich
308827,Evie Beenleigh,-27.714126734730037,153.18962982741107,,N/A,1,Beenleigh
273869,bp pulse Blacksoil,-27.579063,152.712931,,N/A,1,Blacksoil
210837,BP Caboolture Southbound,-27.124085965644262,152.9780074043885,,N/A,1,Burpengary East
210836,BP Caboolture North,-27.123951870528913,152.97639020698597,,N/A,2,Morayfield
300801,Willowbank Raceway,-27.68917090278832,152.6532223508002,Located in carpark off Champions Way. ,N/A,1, Willowbank
193706,Pimpama Sports Hub [Chargefox],-27.82474804589667,153.29197672212968,,N/A,6,Pimpama
190350,Coles Express Coomera,-27.855202514974366,153.31010291274197,,N/A,2,Coomera
273535,EV Charging Australia,-27.973719,152.994503,,N/A,1,Beaudesert
172837,Paradise Country Farmstay,-27.9130134499947,153.30421447000026,,N/A,2,Gold Coast
308826,Evie Beaudesart,-27.989984369173,152.99919697266995,,N/A,1,Beaudesart
172362,Helensvale QESH,-27.923656750179823,153.33893758482532,,N/A,3,Helensvale
157549,Evie Networks Coochin Creek,-26.918077062069386,152.99684374211074,Out the back behind McDonalds.,N/A,2,Caboolture
308829,Tesla Supercharger Runaway Bay,-27.9133368394958,153.40052953561377,,N/A,1,Runaway Bay
272709,Electric Highway - Esk,-27.239039102114774,152.42027885374284,,N/A,3,Esk
273226,Nerang Admin,-27.98457931723788,153.33902087264016,,N/A,2,Nerang
273224,New Broadwater Parklands,-27.960063068781317,153.41231494799337,,N/A,2,Southport
272712,Gold Coast Sports & Leisure Centre,-28.004299394733387,153.36456618761417,,N/A,2,Carrara
272628,Brickworks Ferry Road,-27.980749,153.409711,,N/A,4,Southport
193389,QESH Lawes (Gatton),-27.551262926011873,152.33494320232535,,N/A,3,Lawes
273219,Bundall Chamers,-28.001849617468316,153.41528386738196,,N/A,2,Surfers Paradise
273223,Kurrawa Surf Club,-28.029580796113862,153.43460209485096,,N/A,2,Broadbeach
113821,Gold Coast Supercharger,-28.035361,153.427306,,N/A,1,Gold Coast
272671,Pacific Fair,-28.0353512,153.4274028,,N/A,4,Broadbeach
272670,Caloundra Shopping Centre,-26.803426,153.12491,,N/A,4,Caloundra
272629,Robina Central,-28.081588,153.381888,,N/A,2,Robina
272707,Miami Aquatic Centre,-28.061726469417813,153.4293860165546,,N/A,2,Miami
308828,Ampcharge Reedy Creek,-28.093761590025125,153.39130286982396,,N/A,2,Reedy Creek
172373,Kawana Shopping World,-26.704325392220312,153.13172509725268,,N/A,1,Buddina
172361,BWS Forest Glen,-26.6871348,153.0042754,,N/A,3,Forest Glen
172360,Coles North Buderim,-26.6628832,153.0503206,,N/A,3,Buderim
273426,Maroochy Plaza [bp pulse],-26.65561596418697,153.07350136591492,,N/A,1,Maroochydore
114101,Maroochydore Supercharger,-26.654159,153.087171,,N/A,1,Maroochydore
190396,Bilinga QESH (Coolangatte Airport),-28.16382522506754,153.514927307191,eastern side of shopping centre carpark,N/A,3,Bilinga
190395,Coolangatta Surf Club,-28.166937408855013,153.53634874918976,,N/A,2,Coolangatta
273868,bp pulse Nambour,-26.630979038266453,152.960453125286,,N/A,1,Nambour
190464,Perth Cultural Centre,-31.95054936969006,115.8601032721649,Monday to Sunday: 6.30am - midnight Public Holidays: Closed (except for special events),N/A,1,Perth
16285,Citiplace Community Centre Parking,-31.95144307350448,115.86082935333252,,N/A,1,Northbridge
190465,State Library of Western Australia,-31.949165795484845,115.86050694534993,Monday to Thursday: 6.00am - midnight Friday to Sunday: 6.00am - midnight Sunday Public Holidays: Closed (except for special events).  Bays on left immediately as you enter after boom gate. Need 32 amp to 15 amp cable for use with 15 amp EVSEs,N/A,1,Northbridge
16283,Roe St - City of Perth Parking,-31.94861599999999,115.85699699999998,,N/A,1,Perth
16287,Pier Street - City of Perth Parking,-31.9537826133991,115.862819552422,,N/A,2,Perth
16286,His Majesty's - Carpark,-31.95201699999999,115.85426200000006,,N/A,1,Perth
190462,City of Perth Council-House,-31.956912110143783,115.86065464317664,Monday to Saturday: 6.00am - 1.00am Sunday: 7.30am - 1.00am Public Holidays: Closed (except for special events),N/A,1,Perth
70021,Psaros Depot,-31.9465882,115.8684012,,N/A,1,East Perth 
267111,Ampol East Perth,-31.948662865419386,115.86948347276189,,N/A,2,East Perth
190463,Perth Convention and Exhibition Centre,-31.95535657614961,115.8529214449357,"The City of Perth Convention Centre Car Park is located directly under the Centre and is accessible via Mill Street, Mounts Bay Road and the Riverside Drive off ramp of the Mitchell Freeway. Bay 200 and 201 (turn left if entering from Mounts Bay Road/Mill St, bays are next to attendant office/pay station) Need 32 amp to 15 amp cable for use with 15 amp EVSEs",N/A,2,Perth
156256,CPP Perth Concert Hall,-31.95857146833736,115.86358227192068,,N/A,1,Perth
16263,Elder St - City of Perth Parking,-31.949440307195434,115.85039019584656,,N/A,2,Perth
16670,"RAC, West Perth",-31.947956,115.84884,,N/A,3,West Perth
16288,Goderich St Carpark - City of Perth Parking,-31.957191,115.87013200000001,,N/A,1,Perth
156312,CPP - PCEC,-31.95537674384358,115.84790300821453,,N/A,1,
156248,CPP Regal Place,-31.95299016062215,115.87730279047679,,N/A,1,
16667,"East Perth Train Station, Park & Ride",-31.943921,115.876775,,N/A,1,Highgate
16669,Mainroads WA,-31.956628,115.877066,"Behind boom gate, Ask reception for access.",N/A,1,East Perth
156247,CPP Mayfair St,-31.9474687574798,115.84121108698467,,N/A,1,
280253,Beatty Park Leisure Centre,-31.936258468207264,115.8497013709943,,N/A,1,North Perth
193630,Beaufort Street Center,-31.935506742564613,115.87076797296731,,N/A,4,Perth
306224,Perth City Supercharger,-31.953457974189973,115.83912294028778,Parking free,N/A,1,Perth
8745,1 The Avenue,-31.937153,115.840552,,N/A,1,Leederville
148040,Leederville Memorial Gardens,-31.94026371815405,115.83768103158661,,N/A,1,Perth
135438,Stokes and Renk,-31.9471073397873,115.82908593542061,,N/A,1,Perth
259795,Subiaco One Chargefox,-31.946094566198234,115.82508951776464,,N/A,1,Subiaco
266384,Coles South Perth,-31.981184422636147,115.86248950002266,,N/A,4,
156185,Rowland St Car Park - REV subiaco ,-31.949523738615166,115.82315269868431,,N/A,1,
91621,Bunnings Homebase Subiaco,-31.942718738540442,115.8213074905982,,N/A,1,Perth
156482,Gemtek - Botanical Apartments,-31.94460074534195,115.8186954975713,,N/A,2,Perth
156483,Gemtek - Crest Apartments,-31.961098485121425,115.90120243027431,,N/A,2,Perth
274000,Kings Park (WA EV Network),-31.966752218660034,115.8223778363822,,N/A,2,West Perth
48375,UWA DC FC Veefil,-31.9788128701367,115.819373130798,Near exit of University Club undercover car park,N/A,2,crawley
16299,University of Western Australia,-31.977629271750153,115.81634480917228,,N/A,2,Perth
194383,Mineral Resources Park,-31.973892958483617,115.90811556642495,,N/A,2,Lathlain
190356,"Department of Biodiversity, Conservation and Attractions",-31.995655950694704,115.88329363905393,Padlocked,N/A,1,Kensington
157530,Audi Centre,-31.91527,115.819405,"Access only 16:00 to 06:30 on Monday to Friday, no restrictions on Saturday to Sunday.",N/A,1,Osborne Park‎
16228,"Department of Biodiversity, Conservation and Attractions KMCSC",-31.996175311870495,115.88449479477242,,N/A,1,Kensington
190352,"Department of Biodiversity, Conservation and Attractions FWF",-31.995737047605445,115.88564872339822,Behind locked fence,N/A,1,Kensington
156186,Tang Computers,-31.90654180015615,115.82812853168308,,N/A,1,osborne park
148115,Horizon Power Bentley Head Office,-31.995196035136118,115.89250825694853,,N/A,1,Bentley
16671,The West Australian,-31.912390364137213,115.81142842769623,,N/A,1,Osborne Park
156358,Morley City Hyundai,-31.90212051387122,115.90401325385636,,N/A,1,
156359,Morley City Nissan,-31.902143395175678,115.90491020836465,,N/A,1,
156360,Osborne Park Nissan,-31.90571781716487,115.81021062109228,,N/A,1,
156252,Sabina Appartments ,-32.011964644149295,115.85021724873448,,N/A,1,
156361,Osborne Park Hyundai,-31.905269149199228,115.80909029387806,,N/A,1,
192769,Ampol Belmont,-31.937804124448533,115.93314661815691,,N/A,2,Belmont
274102,Morley Sport and Recreation Centre,-31.89248383322912,115.89594640150904,,N/A,2,Morley
175607,Curtin University Future Battery Industries,-32.01014423473439,115.89408682148053,Turn into Future Battery Industries from Brand Drive. ,N/A,2,Perth
156254,"Woolworths,  Mt Pleasant ",-32.016031144615816,115.8432043135993,,N/A,2,Perth
190339,Mercedes Perth,-31.999110470936742,115.9157275187037,,N/A,2,Bentley
134363,McCarthy Prestige,-31.979331,115.78509,,N/A,1,Perth
155497,Claremont Oval,-31.977032818415754,115.78304237287674,,N/A,1,
156430,DFO Perth,-31.939845427827045,115.94895311025994,,N/A,2,Perth Airport
307477,Melville City - City Hall,-32.03255844314117,115.83235548321863,,N/A,1,Melville City
156251,Garden City Shopping Centre,-32.034642790058726,115.83481653094255,,N/A,1,Melville City
157430,Kewdale Tavern,-31.982563566447936,115.9578823206225,,N/A,1,Perth
156257,Bassendean Child Health Centre,-31.903624353028743,115.95016778457533,,N/A,1,
267563,Ampol Melville ,-32.031412015833354,115.81520749424499,,N/A,2,Melville
148039,Floreat Beach,-31.929295412938984,115.75608933968465,Next to surf lifesaving building,N/A,2,Perth
148050,Primewest Gwelup,-31.87637320132322,115.79758574847699,,N/A,2,Gwelup
16652,Melville Holden,-32.0315997664746,115.80961525440216,,N/A,1,Attadale
307478,Melville City - LeisureFit,-32.03968803198156,115.83200365710911,,N/A,1,Melville City
194076,Sodexo,-31.863212794659802,115.8219952419322,,N/A,1,Stirling
116846,Albany Highway,-32.01768180025333,115.93733402246494,,N/A,0,Perth
97236,Stockland Riverton Center,-32.0396593286931,115.904397939737,,N/A,1,Perth
307898,Riverton Mall,-32.039141558623534,115.90778289825715,,N/A,4,Riverton
265655,Westfield Carousel,-32.022177407350696,115.93916843857136,,N/A,1,Cannington City
304335,All Saints College,-32.048870705546086,115.86542217360795,,N/A,1,Bull Creek
299804,EPM,-31.97974757849547,115.97197588423592,Please adhere to entry and exit signs into driveway during working hours and days 5am-5pm Monday to Friday,N/A,1,
155546,Sundance Apartments,-31.89732867830553,115.7595320223254,,N/A,1,
194567,Karrinyup Shopping Mall,-31.876481125533687,115.77953901268904,Head for yellow zone A B1.,N/A,1,Stirling
194566,Karrinup Shopping Mall,-31.876137033718443,115.7797782854434,Head for yellow zone A B1.,N/A,4,Stirling
16214,EV Shop,-31.8608,115.805476,,N/A,2,Balcatta
161357,Cottesloe Beach Chalets,-31.99480469222531,115.75302677350828,,N/A,1,Cottesloe
190845,Karringup Center,-31.877115379032254,115.77668949000957,Near the Tesla supper chargers,N/A,2,Karringup
188496,Karrinyup Centre,-31.877110016292697,115.7766884375718,"Enter via Karrinyup Road, follow signs for Fresh Market/Valet. Enter basement, take first Right. Chargers at end of aisle on Right.  B2 Red parking zone.",N/A,1,Perth
155278,Scarborough Beach,-31.89710003597446,115.75659494675551,,N/A,1,Perth
16268,Magic Kia / Renault,-32.04583613325877,115.80922963466207,,N/A,1,Melville
155545,Magic Renault ,-32.04627041090647,115.80933760680762,,N/A,1,
170276,Ross's Discount Home Center,-31.899460299819353,115.97636233048627,,N/A,2,Guildford
156052,CD Dodd,-31.97294082811414,115.98907588052926,,N/A,2,Perth
213653,TOCEVA Racing Biofill,-32.057442507764414,115.80080093030847,08:00 - 17:00 weekdays,N/A,1,
16672,Murdoch University,-32.069294756142725,115.84106574515033,,N/A,1,Murdoch
190155,Empower Solar,-32.06248946683628,115.91689053182301,,N/A,2,Canning Vale
203222,East Fremantle Town Hall,-32.04133321797954,115.76269085240256,,N/A,1,East Fremantle
155496,Evermore Apartments ,-32.05759769024401,115.77214028673814,,N/A,1,Fremantle
270947,Hilton Coles,-32.06408827282525,115.78180730214649,,N/A,1,
16266,Shacks Holden,-32.046135,115.751576,,N/A,1,Fremantle
280715,Thornlie Square Mall,-32.05512902897771,115.96339054908071,,N/A,3,Thornlie
156175,Swan City DC Charger,-31.886353399634253,116.00339496519044,,N/A,3,Midland
303716,NRMA Midland ,-31.8962683,116.01022,,N/A,2,Midland 
308742,Livingstone Market Mall,-32.08562557744585,115.915856491348,,N/A,2,Canning Vale
192943,The Esplanade Hotel,-32.0575550674627,115.74617563567773,,N/A,1,Fremantle
191986,Fremantle City Destination Charger,-32.05874355340625,115.74682186589132,,N/A,3,Fremantle
156184,Midland City Nissan,-31.891951355458772,116.01811740022458,,N/A,1,
148058,EV Works,-31.804428385948206,115.837026652119,,N/A,2,Joondalup
16666,City of Swan Depot,-31.869875,116.016412,Secure car park - Only authorised vehicles are allowed access. Still available to the public on request,N/A,1,Middle Swan
148057,Wild West Hyundai,-31.795188,115.815028,,N/A,1,Joondalup
16827,Northside Nissan ,-31.793866981825452,115.81485993488059,,N/A,1,Wanneroo
16213,Phoenix Holden,-31.79273449405545,115.81597745418549,,N/A,1,Wanneroo
148518,Cockburn City,-32.10025888377409,115.78420217798998,,N/A,4,Spearwood
266022,Ampol Gosnells,-32.080050874907705,115.98798052330272,,N/A,2,Gosnells
279254,Coogee Supercharger,-32.102866290875234,115.76244884692244,Parking lot closed at 23:30 every night.,N/A,1,
191051,McDonalds Southern River ,-32.10072552959724,115.96427117228632,,N/A,2,Southern River 
157431,Mondo Nougat,-31.83701675378689,116.01669764592862,,N/A,1,
157432,Swan Settlers Market,-31.835335801510958,116.02163921400734,,N/A,1,
74343,Success Center ,-32.130421,115.853806,,N/A,1,Cockburn 
70034,Cockburn Gateway Shopping City,-32.1311632744087,115.85675239563,Needs to be activated with Smartcharge app.,N/A,1,Cockburn 
176298,Stockland Harrisdale,-32.1275513,115.9276093,,N/A,2,Perth
156173,Ellenbrook Central,-31.783066643431578,115.97051468688619,,N/A,2,
210994,Ellenbrook Home Co,-31.7772699,115.9641624,,N/A,2,Ellenbrook
156174,Edgecombe Brothers,-31.795210554294098,115.99853463481739,,N/A,1,Aveley
148059,Wanneroo Civic Centre,-31.748960847062506,115.80648266974981,,N/A,1,Wanneroo
280205,NRMA - Joondalup,-31.75771714527498,115.77154643221121,,N/A,2,Joondalup
190067,Malvern Springs McDonalds,-31.765279789604662,115.98624964029767,,N/A,1,Malvern Springs
155820,McDonalds Forrestdale,-32.144116800000226,115.97396209999556,,N/A,1,
306743,Armadale Fitness and Auqatic Center,-32.13378217875158,116.00360230509733,,N/A,1,Armadale City
155530,Lakeside Joondalup - Myer Carpark,-31.74549358265488,115.76561953721364,,N/A,1,
155529,Reid Promenade Car Park,-31.7424275967972,115.77324685429267,,N/A,1,
155842,Lakeside Cinema,-31.742737409688292,115.76718203734212,,N/A,1,
305540,Autobahn Armadale,-32.14798632595281,115.98536350907739,,N/A,1,"Armadale, "
278541,HBF Arena - Joondalup,-31.73530856799269,115.76057078337675,,N/A,1,Joondalup
305975,Armadale City,-32.150681222892466,116.01697710197169,,N/A,4,Armadale
149179,McDonald's Drive-Thru Armadale,-32.15002076557034,116.01893455966706,In the McDonald's car park.,N/A,1,Armadale
190363,Mundaring Weir Hotel,-31.952209900740648,116.16705526729766,Open 8:30 AM to 6:00 PM daily,N/A,1,Mundaring
132642,McDonald's,-31.9008869,116.163497,"EvLink station, requires BYO type 2 cable.",N/A,1,Perth
193787,Mundaring Mall,-31.901205462212232,116.16524447173379,,N/A,1,Mundaring
157429,Tianqi Lithium,-32.215538271732825,115.77737736526483,,N/A,2,
175300,Byford McDonalds ,-32.20781033484258,115.9786323921769,,N/A,2,Byford
156019,Clarkson Nissan ,-31.68809762511073,115.7161756692653,,N/A,1,
273235,Kwinana City Centro,-32.24065444817922,115.81355718837756,,N/A,2,
24508,Barbagallo Raceway,-31.664336864323225,115.78576639030814,,N/A,3,Joondalup
175224,Byford Hungry Jacks,-32.222227005760224,116.009671395635,,N/A,1,Byford
190373,Rockingham Volkswagen ,-32.27045412024325,115.75561955622425,Located behind gate,N/A,1,Rockingham
190302,Rockingham Nissan,-32.27602954766279,115.76426627808104,Available during business hours,N/A,1,Rockingham
209951,Butler McDonalds,-31.638378110627542,115.6942988669141,,N/A,2,Butler
155725,Kent Street,-32.27613083950689,115.73170060698915,,N/A,1,Rockingham
190389,Anniversary Park,-32.292626788449596,115.74664476860039,,N/A,2,Rockingham
300856,BP Pulse Northbound ,-32.30935248843228,115.83043488599236,,N/A,1,Perth
302585,BP South Bound,-32.30983528619279,115.83240066607163,,N/A,1,
132448,Alkimos Shopping Center ,-31.620443448912305,115.68685197927107,,N/A,1,City of Wanneroo
273238,Ampol Foodary Baldivis,-32.33110206204209,115.82079377764967,,N/A,2,Baldivis
70019,Stockland baldivis ,-32.332038197451894,115.81543780164884,,N/A,2,Baldivis 
190290,Enderslie B&B,-31.581419541887506,115.98343798965402,,N/A,1,Muchea
190474,Millbrook Winery,-32.349268426066345,116.04988295662383,You need to drive past the main visitor's carpark up to the smaller carpark near the main building E of the lake.,N/A,2,Jarrahdale
16300,Yanchep Central Shopping Centre,-31.549120088759476,115.63858419656778,,N/A,1,Yanchep 
190291,Alan and Eve's Eden,-31.53857963900527,116.07373436553274,,N/A,1,Lower Chittering
304358,NRMA Mandurah,-32.50979875144507,115.73981288369129,,N/A,2,Mandurah
155242,Caltex North Dandalup Roadhouse,-32.522297898787784,115.9702834262232,,N/A,1,North Dandalup
16655,Belvedere Caravan Park,-32.522026,115.73014,,N/A,1,Mandurah
48358,RAC Electric Highway Mandurah ,-32.527664807186866,115.72121359357834,Car park near Hackett St roundabout,N/A,3,Mandurah
190354,Silk Thai Restaurant,-32.53111567064465,115.72030282929558,,N/A,1,Mandurah
16322,Bindoon Oval,-31.386192,116.09747300000004,,N/A,1,Bindoon
190294,Gingin Hotel,-31.350965381790523,115.90418179823558,,N/A,1,Gingin
16526,Mandurah Caravan Park,-32.546794,115.76944100000003,,N/A,1,Furnissdale
190293,Granville Civic Centre,-31.34975443971156,115.90479361984762,,N/A,2,Gingin
190292,Gravity Discovery Centre,-31.356129821303917,115.71263310610527,"Please go through deliveries entrance and take first left into staff parking. Charging port is to the left of the door, on the side of the air conditioning control panel.",N/A,1,Gingin
202113,Mandurah Tesla Supercharger,-32.55756151687578,115.78712758765778,,N/A,1,Mandurah
306072,Ampol Foodary North Yunderup,-32.5671631849554,115.79829772601357,,N/A,2,North Yunderup
148048,Toodyay Shire,-31.55077625511821,116.46758905677257,,N/A,2,Toodyay
16654,Guilderton Caravan Park,-31.350431412517,115.50134423591,,N/A,1,Guilderton
190287,Muresk Institute,-31.74992627976492,116.68294107958945,Book with Dominique Esszig,N/A,1,Muresk
190288,Woolworths Northam,-31.653838360245935,116.67275712306093,,N/A,1,Northam
202103,Northam (WA EV Network),-31.652188287787432,116.67192230862833,,N/A,2,Northam
156463,Jubilee Oval and Showgrounds ,-31.65111734318809,116.67845947514633,,N/A,1,Northam
190286,Laurelville Manor,-31.890257051674716,116.7767352171943,,N/A,1,York
107775,Adelaide Central Market,-34.9298933132088,138.597212856214,Level 1 - Enter the UPark car park from Grote Street - Turn left at the boom gates and follow aisle left and then straight ahead 100m to east. Look for the overhead indicator lights.,N/A,1,Adelaide
100271,UPark on Grote Street,-34.9282342045162,138.596016168594,In car park above bus terminal. Turn right at top of ramp and go round to bays.,N/A,1,Adelaide
107780,"Topham UPark, Adelaide",-34.9255831251237,138.597405975263,Access via Waymouth Street entry to UPark car park. Located on level 3 southern (Waymouth Street) side of car park ahead of up ramp,N/A,1,Adelaide
107778,"Wyatt UPark, Adelaide",-34.9250025518746,138.604250972669,Go up to Level 5 and then go down eastern ramp and they are located on this mezzanine floor,N/A,1,Adelaide
93384,Adelaide Supercharger,-34.927555,138.595225,Enter from Franklin Street.,N/A,1,Adelaide
100220,City of Adelaide EV Hub,-34.9275656868653,138.5951846838,"Next to Adelaide Central Bus Station
Enter from Franklin Street and exit to Grote Street as it is a one way street",N/A,2,Adelaide
107777,"Hindmarsh Square, Adelaide",-34.9244219745177,138.604937618177,Western side on corner of Hindmarsh Square and Grenfell Street,N/A,1,Adelaide
303446,K Park Playhouse Lane,-34.925115,138.595206,Monday to Thursday 5:00am - 12:30am Friday & weekends 5:00am - 2:00am,N/A,2,Adelaide
107779,"Light Square, Adelaide",-34.9255343,138.5946563,,N/A,1,Adelaide
107776,"Rundle UPark, Adelaide",-34.9229265290754,138.605967586439,Level 3 - Enter from Rundle Street,N/A,1,Adelaide
107781,"Jerningham Street, North Adelaide",-34.9074752234107,138.605518610603,Chargefox 1300 518 038,N/A,1,North Adelaide
210764,Osmond Terrace (Magill Rd Reserve) Parking,-34.91597917955596,138.63150307251476,Not suited to front charging cars,N/A,2,Norwood
100337,Unley Nissan,-34.9561487480727,138.60754430294,Station round corner in Esmond St. Improved access after business hours.,N/A,1,Hyde Park
210765,Dunstone Grove,-34.91105195616476,138.62884136182117,,N/A,2,Stepney
210763,Webbe St Carpark,-34.92007383358501,138.63562438235135,,N/A,4,Norwood
191905,JOLT Charge Charging Station Port Road & Mary St,-34.906046821499956,138.57331633553872,Access available both Southbound and Northbound (one each side),N/A,2,Hindmarsh
304459,RAA Charge Brickworks,-34.9131230518513,138.56301692754607,,N/A,3,Torrensville
311246,RAA Charge Burnside,-34.93801594919658,138.6425800415402,,N/A,1,Tusmore
100235,Burnside Shopping Centre,-34.9423509694796,138.641946315765,"Station in underground car park, available only during shopping hours.",N/A,2,Burnside
191906,"JOLT Charge Charging Station, Port Road and South Road",-34.90257639905725,138.56808664880919,,N/A,2,West Hindmarsh
210766,JOLT Portrush Road Reserve,-34.8971769233329,138.63857263884665,,N/A,2,Marden
210767,Payneham Community Centre,-34.895659138641385,138.641422,,N/A,2,
100340,Adelaide Airport Terminal Car Park,-34.9377511939248,138.536149263382,Stations are on Level 2 next to disability parking.,N/A,2,Adelaide Airport
100231,Office Building car park,-34.9782827782779,138.573560714722,A Chargepoint or ChargeNow card is needed to activate station.,N/A,1,Edwardstown
210874,Enfield Community Centre,-34.873034,138.609126,,N/A,2,Enfield
210762,Foodland Felixstow,-34.890016663252645,138.65439370244155,,N/A,2, Felixstow
191899,Klemzig Community Hall,-34.87572488834278,138.63146894360875,Enter the Klemzig Community Hall Carpark to access the charger.,N/A,2,Klemzig
210760,Payneham Road,-34.88922847586827,138.65557887274917,,N/A,4,Felixstow
191896,ARC Campbelltown,-34.88522639,138.6589639,,N/A,2,Campbelltown
191898,North East Rd & Fosters Rd Parking Lot,-34.871001175731514,138.63722023174773,,N/A,2,Greenacres
280044,Apex Energy Australia,-34.991588982756106,138.57595688588066,,N/A,1,
191907,"JOLT Charge Charging Station, Port Rd and Oval Ave Parking Lot",-34.88273635973035,138.5382560926223,,N/A,2,Woodville South 
191895,JOLT Charge Charging Station,-34.88844859,138.6729899,,N/A,2,Campbelltown 
210768,Foodland Pasadena Shopping Centre,-34.99987618391288,138.59160301217617,,N/A,2,Pasadena
191904,JOLT Charge Charging Station,-34.993301100409724,138.55605097847615,Enter off O'Halloran Terrace,N/A,2,
191897,Newton Road & Hambledon Road Parking Lot,-34.87927540158708,138.67345957548423,,N/A,2,Newton
62518,Tonsley Boulevard,-35.00825619441188,138.57490811884736,,N/A,4,
191894,Montacute Rd Parking Lot,-34.88767562172659,138.68894627441523,,N/A,2,Rostrevor 
191903,"JOLT Charge Charging Station, Diagonal Rd & Finniss St Parking Lot",-35.01730838,138.5496564,,N/A,2,Marion
191908,"JOLT Charge Charging Station, Port Rd & Sussex St Parking",-34.86088589620734,138.51357488992744,,N/A,2,Queenstown
191909,"JOLT Charge Charging Station, Port Rd & Cross St",-34.85975657562122,138.51286930207573,,N/A,2,Queenstown
100310,Summit Community Centre,-34.9237435964961,138.72494995594,In car park. A community vehicle charges here regularly. Use the Nextcharge app to activate the station.,N/A,1,Norton Summit
191910,"JOLT Charge Charging Station, Port Rd & Webber St",-34.85632286641643,138.5108515299687,"Carpark in the centre of the road, Corner of Port Rd and Webber St.",N/A,2,Queenstown
210849,Port Adelaide Plaza Shopping,-34.847827239879145,138.5066594793331,Charger 120 kW Behind KFC in shopping centre car park,N/A,2,
100338,Organic Market and Cafe,-35.0055123951571,138.716045022011,Access to station is tight for large cars.,N/A,2,Stirling East
100339,Tea Tree Plaza Transport Interchange Car Park,-34.8311586377413,138.695129156113,Follow busway off Smart Road past TAFE college to car park entrance. ,N/A,1,Modbury
235340,JOLT Semaphore Rd,-34.839415,138.485548,,N/A,2,Semaphore 
191911,Largs Bay Kiosk  ,-34.82513183698616,138.48644726116333,,N/A,1,Largs Bay SA
272499,Evie Adelaide Hills,-35.00971247867212,138.75901747075886,,N/A,3,Bridgewater
210755,Paralowie Village Shopping Centre,-34.759095035307816,138.59552632382326,,N/A,2,Paralowie
272665,"Elizabeth City Centre, ",-34.7189959,138.6663354,,N/A,1,Elizabeth 
